(16,5,5,6): n_p(interior endpoints) lo=0.000024 hi=9.036900 g=9 (oracle 9)

table: c=s+p+q | s | p | q | lo | hi | g
 30   6  11  13 |   0.0000 |  16.5445 | 16
 30   7   5  18 |   0.0000 |   7.3954 |  7
 30   7   6  17 |   0.0000 |   9.4257 |  9
 30   7   7  16 |   0.0000 |  11.2433 | 11
 30   7   8  15 |   0.0000 |  12.9432 | 12
 30   7   9  14 |   0.0000 |  14.5722 | 14
 30   7  10  13 |   0.0000 |  16.1586 | 16
 30   7  11  12 |   0.0001 |  17.7220 | 17
 30   8   5  17 |   0.0000 |   7.9650 |  7
 30   8   6  16 |   0.0000 |  10.1365 | 10
 30   8   7  15 |   0.0000 |  12.0768 | 12
 30   8   8  14 |   0.0000 |  13.8900 | 13
 30   8   9  13 |   0.0000 |  15.6284 | 15
 30   8  10  12 |   0.0000 |  17.3240 | 17
 30   9   5  16 |   0.0000 |   8.5694 |  8
 30   9   6  15 |   0.0000 |  10.8944 | 10
 30   9   7  14 |   0.0000 |  12.9699 | 12
 30   9   8  13 |   0.0000 |  14.9099 | 14
 30   9   9  12 |   0.0000 |  16.7728 | 16
 30   9  10  11 |   0.0001 |  18.5951 | 18
 30  10   5  15 |   0.0000 |   9.2174 |  9
 30  10   6  14 |   0.0000 |  11.7109 | 11
 30  10   7  13 |   0.0000 |  13.9371 | 13
 30  10   8  12 |   0.0000 |  16.0210 | 16
 30  10   9  11 |   0.0000 |  18.0278 | 18
 30  11   5  14 |   0.0000 |   9.9195 |  9
 30  11   6  13 |   0.0000 |  12.6003 | 12
 30  11   7  12 |   0.0000 |  14.9970 | 14
 30  11   8  11 |   0.0000 |  17.2467 | 17
 30  11   9  10 |   0.0001 |  19.4231 | 19
 30  12   5  13 |   0.0000 |  10.6895 | 10
 30  12   6  12 |   0.0000 |  13.5815 | 13
 30  12   7  11 |   0.0000 |  16.1740 | 16
 30  12   8  10 |   0.0000 |  18.6186 | 18
 30  13   5  12 |   0.0000 |  11.5454 | 11
 30  13   6  11 |   0.0000 |  14.6795 | 14
 30  13   7  10 |   0.0000 |  17.5016 | 17
 30  13   8   9 |   0.0001 |  20.1813 | 20
 30  14   5  11 |   0.0000 |  12.5116 | 12
 30  14   6  10 |   0.0000 |  15.9290 | 15
 30  14   7   9 |   0.0000 |  19.0274 | 19
 30  15   5  10 |   0.0000 |  13.6226 | 13
 30  15   6   9 |   0.0000 |  17.3802 | 17
 30  15   7   8 |   0.0001 |  20.8224 | 20
 30  16   5   9 |   0.0000 |  14.9295 | 14
 30  16   6   8 |   0.0000 |  19.1096 | 19
 30  17   5   8 |   0.0000 |  16.5120 | 16
 30  17   6   7 |   0.0001 |  21.2418 | 21
 30  18   5   7 |   0.0000 |  18.5037 | 18
 30  19   5   6 |   0.0001 |  21.1530 | 21
 31   5   5  21 |   0.0000 |   6.2829 |  6
 31   5   6  20 |   0.0000 |   8.0444 |  8
 31   5   7  19 |   0.0000 |   9.6320 |  9
 31   5   8  18 |   0.0000 |  11.1221 | 11
 31   5   9  17 |   0.0000 |  12.5518 | 12
 31   5  10  16 |   0.0000 |  13.9422 | 13
 31   5  11  15 |   0.0000 |  15.3074 | 15
 31   5  12  14 |   0.0000 |  16.6573 | 16
 31   6   5  20 |   0.0000 |   6.7894 |  6
 31   6   6  19 |   0.0000 |   8.6694 |  8
 31   6   7  18 |   0.0000 |  10.3564 | 10
 31   6   8  17 |   0.0000 |  11.9353 | 11
 31   6   9  16 |   0.0000 |  13.4474 | 13
 31   6  10  15 |   0.0000 |  14.9169 | 14
 31   6  11  14 |   0.0000 |  16.3599 | 16
 31   6  12  13 |   0.0001 |  17.7882 | 17
 31   7   5  19 |   0.0000 |   7.3139 |  7
 31   7   6  18 |   0.0000 |   9.3196 |  9
 31   7   7  17 |   0.0000 |  11.1135 | 11
 31   7   8  16 |   0.0000 |  12.7890 | 12
 31   7   9  15 |   0.0000 |  14.3921 | 14
 31   7  10  14 |   0.0000 |  15.9500 | 15
 31   7  11  13 |   0.0000 |  17.4812 | 17
 31   8   5  18 |   0.0000 |   7.8620 |  7
 31   8   6  17 |   0.0000 |  10.0021 | 10
 31   8   7  16 |   0.0000 |  11.9117 | 11
 31   8   8  15 |   0.0000 |  13.6933 | 13
 31   8   9  14 |   0.0000 |  15.3975 | 15
 31   8  10  13 |   0.0000 |  17.0552 | 17
 31   8  11  12 |   0.0001 |  18.6877 | 18
 31   9   5  17 |   0.0000 |   8.4399 |  8
 31   9   6  16 |   0.0000 |  10.7249 | 10
 31   9   7  15 |   0.0000 |  12.7610 | 12
 31   9   8  14 |   0.0000 |  14.6599 | 14
 31   9   9  13 |   0.0000 |  16.4779 | 16
 31   9  10  12 |   0.0000 |  18.2496 | 18
 31  10   5  16 |   0.0000 |   9.0551 |  9
 31  10   6  15 |   0.0000 |  11.4977 | 11
 31  10   7  14 |   0.0000 |  13.6733 | 13
 31  10   8  13 |   0.0000 |  15.7037 | 15
 31  10   9  12 |   0.0000 |  17.6510 | 17
 31  10  10  11 |   0.0001 |  19.5549 | 19
 31  11   5  15 |   0.0000 |   9.7162 |  9
 31  11   6  14 |   0.0000 |  12.3322 | 12
 31  11   7  13 |   0.0000 |  14.6635 | 14
 31  11   8  12 |   0.0000 |  16.8429 | 16
 31  11   9  11 |   0.0000 |  18.9399 | 18
 31  12   5  14 |   0.0000 |  10.4343 | 10
 31  12   6  13 |   0.0000 |  13.2432 | 13
 31  12   7  12 |   0.0000 |  15.7506 | 15
 31  12   8  11 |   0.0000 |  18.1020 | 18
 31  12   9  10 |   0.0001 |  20.3753 | 20
 31  13   5  13 |   0.0000 |  11.2233 | 11
 31  13   6  12 |   0.0000 |  14.2500 | 14
 31  13   7  11 |   0.0000 |  16.9600 | 16
 31  13   8  10 |   0.0000 |  19.5135 | 19
 31  14   5  12 |   0.0000 |  12.1019 | 12
 31  14   6  11 |   0.0000 |  15.3785 | 15
 31  14   7  10 |   0.0000 |  18.3262 | 18
 31  14   8   9 |   0.0001 |  21.1235 | 21
 31  15   5  11 |   0.0000 |  13.0952 | 13
 31  15   6  10 |   0.0000 |  16.6645 | 16
 31  15   7   9 |   0.0000 |  19.8984 | 19
 31  16   5  10 |   0.0000 |  14.2391 | 14
 31  16   6   9 |   0.0000 |  18.1602 | 18
 31  16   7   8 |   0.0001 |  21.7505 | 21
 31  17   5   9 |   0.0000 |  15.5864 | 15
 31  17   6   8 |   0.0000 |  19.9448 | 19
 31  18   5   8 |   0.0000 |  17.2197 | 17
 31  18   6   7 |   0.0001 |  22.1476 | 22
 31  19   5   7 |   0.0000 |  19.2776 | 19
 31  20   5   6 |   0.0001 |  22.0176 | 22
 32   5   5  22 |   0.0000 |   6.2381 |  6
 32   5   6  21 |   0.0000 |   7.9865 |  7
 32   5   7  20 |   0.0000 |   9.5616 |  9
 32   5   8  19 |   0.0000 |  11.0393 | 11
 32   5   9  18 |   0.0000 |  12.4560 | 12
 32   5  10  17 |   0.0000 |  13.8327 | 13
 32   5  11  16 |   0.0000 |  15.1828 | 15
 32   5  12  15 |   0.0000 |  16.5160 | 16
 32   5  13  14 |   0.0001 |  17.8397 | 17
 32   6   5  21 |   0.0000 |   6.7318 |  6
 32   6   6  20 |   0.0000 |   8.5948 |  8
 32   6   7  19 |   0.0000 |  10.2655 | 10
 32   6   8  18 |   0.0000 |  11.8280 | 11
 32   6   9  17 |   0.0000 |  13.3230 | 13
 32   6  10  16 |   0.0000 |  14.7742 | 14
 32   6  11  15 |   0.0000 |  16.1969 | 16
 32   6  12  14 |   0.0001 |  17.6025 | 17
 32   7   5  20 |   0.0000 |   7.2407 |  7
 32   7   6  19 |   0.0000 |   9.2246 |  9
 32   7   7  18 |   0.0000 |  10.9976 | 10
 32   7   8  17 |   0.0000 |  12.6518 | 12
 32   7   9  16 |   0.0000 |  14.2326 | 14
 32   7  10  15 |   0.0000 |  15.7662 | 15
 32   7  11  14 |   0.0000 |  17.2705 | 17
 32   7  12  13 |   0.0001 |  18.7586 | 18
 32   8   5  19 |   0.0000 |   7.7700 |  7
 32   8   6  18 |   0.0000 |   9.8823 |  9
 32   8   7  17 |   0.0000 |  11.7652 | 11
 32   8   8  16 |   0.0000 |  13.5194 | 13
 32   8   9  15 |   0.0000 |  15.1946 | 15
 32   8  10  14 |   0.0000 |  16.8204 | 16
 32   8  11  13 |   0.0001 |  18.4170 | 18
 32   9   5  18 |   0.0000 |   8.3250 |  8
 32   9   6  17 |   0.0000 |  10.5749 | 10
 32   9   7  16 |   0.0000 |  12.5770 | 12
 32   9   8  15 |   0.0000 |  14.4407 | 14
 32   9   9  14 |   0.0000 |  16.2209 | 16
 32   9  10  13 |   0.0000 |  17.9507 | 17
 32   9  11  12 |   0.0001 |  19.6531 | 19
 32  10   5  17 |   0.0000 |   8.9120 |  8
 32  10   6  16 |   0.0000 |  11.3105 | 11
 32  10   7  15 |   0.0000 |  13.4428 | 13
 32  10   8  14 |   0.0000 |  15.4279 | 15
 32  10   9  13 |   0.0000 |  17.3261 | 17
 32  10  10  12 |   0.0000 |  19.1745 | 19
 32  11   5  16 |   0.0000 |   9.5384 |  9
 32  11   6  15 |   0.0000 |  12.0988 | 12
 32  11   7  14 |   0.0000 |  14.3749 | 14
 32  11   8  13 |   0.0000 |  16.4960 | 16
 32  11   9  12 |   0.0000 |  18.5284 | 18
 32  11  10  11 |   0.0001 |  20.5143 | 20
 32  12   5  15 |   0.0000 |  10.2132 | 10
 32  12   6  14 |   0.0000 |  12.9518 | 12
 32  12   7  13 |   0.0000 |  15.3885 | 15
 32  12   8  12 |   0.0000 |  17.6639 | 17
 32  12   9  11 |   0.0000 |  19.8516 | 19
 32  13   5  14 |   0.0000 |  10.9476 | 10
 32  13   6  13 |   0.0000 |  13.8848 | 13
 32  13   7  12 |   0.0000 |  16.5033 | 16
 32  13   8  11 |   0.0000 |  18.9566 | 18
 32  13   9  10 |   0.0001 |  21.3273 | 21
